model,query_idx,query_repo,relevant_candidates,Precision@10,Recall@10,MAP@10,NDCG@10
Content-based baseline,2051,pierluigiferrari/ssd_keras,340,0.5,0.014705882352941176,0.5,0.6489315753318465
Content-based baseline,2060,WXinlong/SOLO,85,0.8,0.09411764705882353,0.7068253968253967,0.835780413693672
Content-based baseline,2065,Lightning-Universe/lightning-flash,766,0.8,0.010443864229765013,0.5475396825396825,0.6851198693323691
Content-based baseline,2071,kuanhungchen/awesome-tiny-object-detection,290,0.9,0.03103448275862069,0.8354365079365079,0.914856882358379
Content-based baseline,2072,experiencor/keras-yolo3,127,0.9,0.07086614173228346,0.9,0.9363792118010483
Content-based baseline,2076,Ewenwan/ORB_SLAM2_SSD_Semantic,228,1.0,0.043859649122807015,1.0,1.0
Content-based baseline,2081,Intellindust-AI-Lab/DEIM,228,0.8,0.03508771929824561,0.745436507936508,0.8512360941594274
Content-based baseline,2087,lightly-ai/lightly-train,1033,0.8,0.007744433688286544,0.7532142857142856,0.8553475075669357
Content-based baseline,2093,DWCTOD/CVPR2024-Papers-with-Code-Demo,108,0.4,0.037037037037037035,0.355,0.5388856921828065
Content-based baseline,2098,MIC-DKFZ/medicaldetectiontoolkit,252,0.6,0.023809523809523808,0.4238888888888888,0.6331992944486872
Content-based baseline,2102,d-li14/involution,207,0.8,0.03864734299516908,0.6484920634920635,0.7917063341896681
Content-based baseline,2105,pprp/SimpleCVReproduction,212,0.6,0.02830188679245283,0.5599999999999999,0.7125523635307982
Content-based baseline,2107,BR-IDL/PaddleViT,430,1.0,0.023255813953488372,1.0,1.0
Content-based baseline,2111,GeekAlexis/FastMOT,295,0.5,0.01694915254237288,0.21527777777777776,0.40414048110870887
Content-based baseline,2112,stardist/stardist,286,0.4,0.013986013986013986,0.13583333333333333,0.30623864348395513
Content-based baseline,2119,MuhammadMoinFaisal/YOLOv8-DeepSORT-Object-Tracking,232,0.9,0.03879310344827586,0.89,0.933745776545611
Content-based baseline,2120,jenly1314/MLKit,76,0.4,0.05263157894736842,0.19285714285714287,0.3764459522792426
Content-based baseline,2121,blakeblackshear/frigate-hass-integration,557,0.9,0.01615798922800718,0.7904365079365079,0.8899541168509599
Content-based baseline,2127,rykov8/ssd_keras,295,0.9,0.030508474576271188,0.8354365079365079,0.914856882358379
Content-based baseline,2136,taehoonlee/tensornets,274,0.7,0.025547445255474453,0.5175396825396825,0.702728403557943
Content-based baseline,2143,CSAILVision/semantic-segmentation-pytorch,736,1.0,0.01358695652173913,1.0,1.0
Content-based baseline,2165,GoGoDuck912/Self-Correction-Human-Parsing,280,1.0,0.03571428571428571,1.0,1.0
Content-based baseline,2166,kazuto1011/deeplab-pytorch,736,0.9,0.012228260869565218,0.866388888888889,0.9266360779006401
Content-based baseline,2173,nv-tlabs/GSCNN,550,1.0,0.01818181818181818,1.0,1.0
Content-based baseline,2179,wasidennis/AdaptSegNet,550,0.9,0.016363636363636365,0.8354365079365079,0.914856882358379
Content-based baseline,2183,sthalles/deeplab_v3,397,0.8,0.020151133501259445,0.5877777777777778,0.7065443116025598
Content-based baseline,2189,speedinghzl/pytorch-segmentation-toolbox,736,1.0,0.01358695652173913,1.0,1.0
Content-based baseline,2191,mattmacy/vnet.pytorch,97,0.8,0.08247422680412371,0.6842063492063492,0.826813366651774
Content-based baseline,2192,MichaelFan01/STDC-Seg,237,1.0,0.04219409282700422,1.0,1.0
Content-based baseline,2193,DrSleep/light-weight-refinenet,400,1.0,0.025,1.0,1.0
Content-based baseline,2197,yandex-research/ddpm-segmentation,1028,1.0,0.009727626459143969,1.0,1.0
Content-based baseline,2200,deepVector/geospatial-machine-learning,766,0.9,0.01174934725848564,0.8154365079365078,0.9052116356304493
Content-based baseline,2203,TuSimple/TuSimple-DUC,311,0.1,0.003215434083601286,0.014285714285714285,0.07336392209936005
Content-based baseline,2205,sadeepj/crfasrnn_keras,99,1.0,0.10101010101010101,1.0,1.0
Content-based baseline,2210,thuyngch/Human-Segmentation-PyTorch,400,0.9,0.0225,0.7904365079365079,0.8899541168509599
Content-based baseline,2216,JDAI-CV/CoTNet,103,1.0,0.0970873786407767,1.0,1.0
Content-based baseline,2217,zllrunning/face-makeup.PyTorch,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2231,NVlabs/FAN,203,0.6,0.029556650246305417,0.5380952380952382,0.7034066032439746
Content-based baseline,2241,uav4geo/GeoDeep,55,0.3,0.05454545454545454,0.25,0.43735247915031
Content-based baseline,2243,HumanSignal/label-studio-frontend,199,0.6,0.03015075376884422,0.5666666666666667,0.7151857987862356
Content-based baseline,2264,layumi/Seg-Uncertainty,736,0.7,0.009510869565217392,0.5247619047619048,0.7097402150304354
Content-based baseline,2272,scannetpp/scannetpp,221,0.6,0.027149321266968326,0.36297619047619045,0.5431008121547419
Content-based baseline,2279,itijyou/ademxapp,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2280,karolzak/keras-unet,239,0.8,0.03347280334728033,0.7004365079365078,0.8263333286520083
Content-based baseline,2281,Mycenae/PaperWeekly,75,0.7,0.09333333333333334,0.575,0.7471589728148227
Content-based baseline,2286,1044197988/Semantic-segmentation-of-remote-sensing-images,99,0.9,0.09090909090909091,0.7904365079365079,0.8899541168509599
Content-based baseline,2296,microsoft/ProDA,353,0.6,0.0169971671388102,0.4705555555555555,0.6687607038361472
Content-based baseline,2305,himashi92/VT-UNet,452,0.7,0.015486725663716814,0.6468253968253967,0.78180487222265
Content-based baseline,2312,Uberi/speech_recognition,114,0.8,0.07017543859649122,0.7434920634920634,0.8521705090845474
Content-based baseline,2318,wenet-e2e/wenet,135,1.0,0.07407407407407407,1.0,1.0
Content-based baseline,2342,FL33TW00D/whisper-turbo,64,0.5,0.078125,0.46333333333333326,0.6325414799409712
Content-based baseline,2354,mkiol/dsnote,160,1.0,0.0625,1.0,1.0
Content-based baseline,2360,coqui-ai/open-speech-corpora,136,1.0,0.07352941176470588,1.0,1.0
Content-based baseline,2361,Softcatala/whisper-ctranslate2,103,1.0,0.0970873786407767,1.0,1.0
Content-based baseline,2368,ashishpatel26/Treasure-of-Transformers,573,0.9,0.015706806282722512,0.8154365079365078,0.9052116356304493
Content-based baseline,2369,janvarev/Irene-Voice-Assistant,80,0.9,0.1125,0.8154365079365078,0.9052116356304493
Content-based baseline,2379,alphacep/vosk-android-demo,59,0.8,0.13559322033898305,0.78,0.8643145546088337
Content-based baseline,2381,TensorSpeech/TensorFlowASR,100,0.7,0.07,0.5497619047619048,0.7353797772725617
Content-based baseline,2393,yeyupiaoling/PPASR,153,1.0,0.06535947712418301,1.0,1.0
Content-based baseline,2403,deepgram/kur,627,0.9,0.014354066985645933,0.89,0.933745776545611
Content-based baseline,2404,SlapBot/stephanie-va,114,1.0,0.08771929824561403,1.0,1.0
Content-based baseline,2417,MycroftAI/adapt,91,0.9,0.0989010989010989,0.89,0.933745776545611
Content-based baseline,2427,DmitryRyumin/INTERSPEECH-2023-24-Papers,75,0.9,0.12,0.8154365079365078,0.9052116356304493
Content-based baseline,2442,huawei-noah/Speech-Backbones,211,1.0,0.04739336492890995,1.0,1.0
Content-based baseline,2447,shashikg/WhisperS2T,146,1.0,0.0684931506849315,1.0,1.0
Content-based baseline,2449,salute-developers/GigaAM,200,0.3,0.015,0.08833333333333333,0.24309789328476902
Content-based baseline,2457,VolcanicArts/VRCOSC,205,1.0,0.04878048780487805,1.0,1.0
Content-based baseline,2464,richmondu/libfaceid,621,0.7,0.011272141706924315,0.4563095238095237,0.6659485553357843
Content-based baseline,2482,RUCAIBox/RecBole,404,0.4,0.009900990099009901,0.27666666666666667,0.48471198902551854
Content-based baseline,2484,ruvnet/RuVector,7,0.0,0.0,0.0,0.0
Content-based baseline,2500,mdeff/cnn_graph,123,0.6,0.04878048780487805,0.4308333333333333,0.6363762929310753
Content-based baseline,2503,weihua916/powerful-gnns,1021,1.0,0.009794319294809012,1.0,1.0
Content-based baseline,2512,tsinghua-fib-lab/GNN-Recommender-Systems,202,0.6,0.0297029702970297,0.36476190476190473,0.5368103404171507
Content-based baseline,2515,BUPT-GAMMA/OpenHGNN,753,1.0,0.013280212483399735,1.0,1.0
Content-based baseline,2542,FanzhenLiu/Awesome-Deep-Community-Detection,120,0.6,0.05,0.5133333333333333,0.6867151830982591
Content-based baseline,2545,HannesStark/EquiBind,202,0.6,0.0297029702970297,0.55,0.70844095012329
Content-based baseline,2549,Mohamedelrefaie/DrivAerNet,172,0.9,0.05232558139534884,0.8154365079365078,0.9052116356304493
Content-based baseline,2558,rllm-team/rllm,459,0.9,0.0196078431372549,0.8521031746031745,0.9216017310213247
Content-based baseline,2561,SWHL/AI-Competition-Collections,10,0.3,0.3,0.08273809523809524,0.22119341301481266
Content-based baseline,2577,ch-wan/awesome-gnn-systems,264,1.0,0.03787878787878788,1.0,1.0
Content-based baseline,2578,atomicarchitects/equiformer_v2,739,0.9,0.012178619756427604,0.8354365079365079,0.914856882358379
Content-based baseline,2579,twitter-research/graph-neural-pde,404,0.8,0.019801980198019802,0.8,0.8701249883466593
Content-based baseline,2587,ChrisCummins/ProGraML,882,1.0,0.011337868480725623,1.0,1.0
Content-based baseline,2588,sunfanyunn/InfoGraph,202,1.0,0.04950495049504951,1.0,1.0
Content-based baseline,2606,tsinghua-fib-lab/DRL-urban-planning,422,1.0,0.023696682464454975,1.0,1.0
Content-based baseline,2612,yazdotai/graph-networks,17,0.2,0.11764705882352941,0.0365079365079365,0.13961814555374907
Content-based baseline,2616,datawhalechina/grape-book,509,0.5,0.009823182711198428,0.37722222222222224,0.576323354912681
Content-based baseline,2617,htcr/sam_road,28,0.1,0.03571428571428571,0.05,0.13886244387355454
Content-based baseline,2618,benedekrozemberczki/SGCN,803,1.0,0.012453300124533,1.0,1.0
Content-based baseline,2624,alexfanjn/Graph-Neural-Networks-With-Heterophily,261,1.0,0.038314176245210725,1.0,1.0
Content-based baseline,2627,JinheonBaek/RGCN,753,1.0,0.013280212483399735,1.0,1.0
Content-based baseline,2628,Jhy1993/Awesome-GNN-Recommendation,202,1.0,0.04950495049504951,1.0,1.0
Content-based baseline,2643,LibCity/Bigscity-LibCity-PaperList,1021,0.7,0.0068560235063663075,0.6018253968253967,0.756902106715231
Content-based baseline,2656,benedekrozemberczki/SEAL-CI,538,1.0,0.01858736059479554,1.0,1.0
Content-based baseline,2658,TimeLovercc/Awesome-Graph-Causal-Learning,500,0.7,0.014,0.611547619047619,0.7600791051976192
Content-based baseline,2663,kxhit/SG_PR,245,0.3,0.012244897959183673,0.1375,0.3030820301798826
Content-based baseline,2677,alibaba/FederatedScope,255,0.9,0.03529411764705882,0.9,0.9363792118010483
Content-based baseline,2683,NVIDIA/NVFlare,615,1.0,0.016260162601626018,1.0,1.0
Content-based baseline,2687,weimingwill/awesome-federated-learning,74,0.8,0.10810810810810811,0.7254365079365078,0.8415908474314976
Content-based baseline,2690,achuthasubhash/Complete-Life-Cycle-of-a-Data-Science-Project,929,1.0,0.010764262648008612,1.0,1.0
Content-based baseline,2694,poga/awesome-federated-learning,66,0.9,0.13636363636363635,0.7571031746031747,0.8611375561264454
Content-based baseline,2695,bioint/MetisFL,553,0.7,0.012658227848101266,0.5684920634920634,0.7280855459907165
Content-based baseline,2696,tushar-semwal/awesome-federated-computing,498,0.9,0.018072289156626505,0.8154365079365078,0.9052116356304493
Content-based baseline,2708,EnnengYang/Awesome-Forgetting-in-Deep-Learning,550,0.4,0.007272727272727273,0.26666666666666666,0.4789015552876929
Content-based baseline,2712,jindongwang/tlbook-code,199,0.4,0.020100502512562814,0.20396825396825397,0.3885264725763437
Content-based baseline,2728,FedML-AI/FedNLP,283,0.9,0.03180212014134275,0.8788888888888889,0.9305687780632227
Content-based baseline,2730,iQua/flsim,770,1.0,0.012987012987012988,1.0,1.0
Content-based baseline,2737,mplspunk/awesome-privacy-engineering,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2739,epfml/disco,862,0.8,0.009280742459396751,0.745436507936508,0.8512360941594274
Content-based baseline,2748,Xtra-Computing/FedTree,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2752,VectorInstitute/fed-rag,510,0.8,0.01568627450980392,0.7621031746031746,0.857980942822373
Content-based baseline,2755,usc-sail/fed-multimodal,199,0.4,0.020100502512562814,0.12190476190476192,0.28838205139432177
Content-based baseline,2760,anupamkliv/FedERA,544,0.7,0.012867647058823529,0.45087301587301587,0.606241562353928
Content-based baseline,2763,PrivPkt/PrivPkt,313,1.0,0.03194888178913738,1.0,1.0
Content-based baseline,2764,mccorby/FederatedAndroidTrainer,487,0.7,0.014373716632443531,0.49309523809523814,0.6848374495230163
Content-based baseline,2769,FengHZ/KD3A,1062,0.7,0.006591337099811676,0.5075000000000001,0.7026305163854645
Content-based baseline,2776,tuhinsharma121/ai-playground,298,1.0,0.03355704697986577,1.0,1.0
Content-based baseline,2786,GillHuang-Xtler/flPapers,199,0.9,0.04522613065326633,0.7071031746031746,0.7799082337019199
Content-based baseline,2799,kt4ngw/fedavg-pytorch,770,1.0,0.012987012987012988,1.0,1.0
Content-based baseline,2801,KarhouTam/SCAFFOLD-PyTorch,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2805,CyberDataLab/nebula,732,0.8,0.01092896174863388,0.6592063492063491,0.8115558478722846
Content-based baseline,2808,qub-blesson/FedAdapt,153,0.6,0.0392156862745098,0.36297619047619045,0.5431008121547419
Content-based baseline,2809,AmberLJC/FLsystem-paper,89,0.4,0.0449438202247191,0.22063492063492066,0.43810818083050457
Content-based baseline,2822,Chung-ju/Federated-learning-papers,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2823,tanyuqian/redco,106,0.1,0.009433962264150943,0.02,0.08514311764162098
Content-based baseline,2832,ZexiLee/ICML-2023-FedLAW,1062,1.0,0.009416195856873822,1.0,1.0
Content-based baseline,2833,fangvv/LassoADMM,533,0.4,0.0075046904315197,0.29444444444444445,0.5036067026046991
Content-based baseline,2845,linhnt31/Blockchain_Specialization_Coursera,199,0.7,0.035175879396984924,0.6634920634920635,0.7885497208855957
Content-based baseline,2848,jeremy313/Soteria,216,0.9,0.041666666666666664,0.9,0.9363792118010483
Content-based baseline,2854,makgyver/fluke,199,0.9,0.04522613065326633,0.7071031746031746,0.7799082337019199
Content-based baseline,2855,zj-jayzhang/Federated-Class-Continual-Learning,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2859,Sprinter1999/FedLSR,199,1.0,0.05025125628140704,1.0,1.0
Content-based baseline,2865,CyprienQuemeneur/fedpylot,809,0.8,0.009888751545117428,0.6484920634920635,0.7917063341896681
Content-based baseline,2866,commaai/openpilot,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2871,ArduPilot/ardupilot,208,1.0,0.04807692307692308,1.0,1.0
Content-based baseline,2879,kiloreux/awesome-robotics,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2887,ros-navigation/navigation2,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2889,RobotLocomotion/drake,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2891,Ly0n/awesome-robotic-tooling,456,1.0,0.021929824561403508,1.0,1.0
Content-based baseline,2894,MarkFzp/act-plus-plus,203,0.7,0.034482758620689655,0.6042063492063492,0.7631925784528223
Content-based baseline,2897,google-deepmind/mujoco_menagerie,203,0.7,0.034482758620689655,0.5747619047619048,0.750637296052051
Content-based baseline,2908,taichi-dev/difftaichi,203,0.9,0.04433497536945813,0.7071031746031746,0.7799082337019199
Content-based baseline,2910,ros-planning/navigation,208,1.0,0.04807692307692308,1.0,1.0
Content-based baseline,2922,MRPT/mrpt,63,0.7,0.1111111111111111,0.6557142857142857,0.7859162856301584
Content-based baseline,2924,spla-tam/SplaTAM,63,0.8,0.12698412698412698,0.696111111111111,0.8318477135310893
Content-based baseline,2925,microsoft/PromptCraft-Robotics,86,0.4,0.046511627906976744,0.2828571428571428,0.4959389204699464
Content-based baseline,2928,ompl/ompl,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2929,HCPLab-SYSU/Embodied_AI_Paper_List,298,1.0,0.03355704697986577,1.0,1.0
Content-based baseline,2933,3D-Vision-World/awesome-NeRF-and-3DGS-SLAM,41,0.5,0.12195121951219512,0.4383333333333333,0.6172839611614819
Content-based baseline,2945,qqfly/how-to-learn-robotics,203,0.5,0.024630541871921183,0.2863095238095238,0.47010174003740723
Content-based baseline,2946,artivis/manif,63,0.7,0.1111111111111111,0.6732142857142857,0.7917267193679839
Content-based baseline,2947,ethz-adrl/control-toolbox,229,0.9,0.039301310043668124,0.7904365079365079,0.8899541168509599
Content-based baseline,2967,PetoiCamp/OpenCat-Old,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2969,NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,66,0.8,0.12121212121212122,0.7577777777777778,0.8572048559638628
Content-based baseline,2987,wh200720041/floam,212,1.0,0.04716981132075472,1.0,1.0
Content-based baseline,2989,andyzeng/visual-pushing-grasping,363,0.9,0.024793388429752067,0.8354365079365079,0.914856882358379
Content-based baseline,2994,hanruihua/ir-sim,79,0.3,0.0379746835443038,0.0819047619047619,0.22476126319537007
Content-based baseline,2995,willem-pennings/balancing-cube,203,1.0,0.04926108374384237,1.0,1.0
Content-based baseline,2997,NVIDIA-AI-IOT/redtail,421,0.7,0.0166270783847981,0.5630952380952381,0.7421246259355073
Content-based baseline,2998,neka-nat/cupoch,56,0.8,0.14285714285714285,0.7068253968253967,0.835780413693672
Content-based baseline,3001,danijar/dreamerv2,600,0.8,0.013333333333333334,0.7621031746031746,0.857980942822373
Content-based baseline,3012,rl-tools/rl-tools,160,0.7,0.04375,0.4425,0.611755947233009
Content-based baseline,3014,dexmal/dexbotic,203,0.8,0.03940886699507389,0.5142063492063491,0.6410457898283652
Content-based baseline,3016,StanfordVL/GibsonEnv,406,1.0,0.024630541871921183,1.0,1.0
Content-based baseline,3018,papercopilot/paperlists,124,0.5,0.04032258064516129,0.2796428571428572,0.46158906992086357
Content-based baseline,3019,foxglove/mcap,51,0.5,0.09803921568627451,0.38916666666666666,0.5919268187287083
Hybrid PCA + K-means ranking,15,keras-team/keras,900,1.0,0.011111111111111112,1.0,1.0
Hybrid PCA + K-means ranking,19,ageitgey/face_recognition,954,1.0,0.010482180293501049,1.0,1.0
Hybrid PCA + K-means ranking,28,gradio-app/gradio,572,0.7,0.012237762237762238,0.6777777777777778,0.793584067764911
Hybrid PCA + K-means ranking,41,TheAlgorithms/C-Plus-Plus,755,0.8,0.010596026490066225,0.6377777777777778,0.7877736340270854
Hybrid PCA + K-means ranking,52,iperov/DeepFaceLive,728,0.3,0.004120879120879121,0.16666666666666666,0.32730659600126993
Hybrid PCA + K-means ranking,53,JaidedAI/EasyOCR,832,1.0,0.01201923076923077,1.0,1.0
Hybrid PCA + K-means ranking,54,donnemartin/data-science-ipython-notebooks,679,1.0,0.014727540500736377,1.0,1.0
Hybrid PCA + K-means ranking,61,fastai/fastai,792,0.9,0.011363636363636364,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,63,mozilla/DeepSpeech,653,0.8,0.01225114854517611,0.7675,0.8603818544462509
Hybrid PCA + K-means ranking,64,terryum/awesome-deep-learning-papers,458,1.0,0.021834061135371178,1.0,1.0
Hybrid PCA + K-means ranking,74,harvard-edge/cs249r_book,506,1.0,0.019762845849802372,1.0,1.0
Hybrid PCA + K-means ranking,82,MLEveryday/100-Days-Of-ML-Code,666,1.0,0.015015015015015015,1.0,1.0
Hybrid PCA + K-means ranking,92,AccumulateMore/CV,1086,1.0,0.009208103130755065,1.0,1.0
Hybrid PCA + K-means ranking,93,EthicalML/awesome-production-machine-learning,487,1.0,0.02053388090349076,1.0,1.0
Hybrid PCA + K-means ranking,98,afshinea/stanford-cs-229-machine-learning,462,1.0,0.021645021645021644,1.0,1.0
Hybrid PCA + K-means ranking,107,arc53/DocsGPT,911,1.0,0.010976948408342482,1.0,1.0
Hybrid PCA + K-means ranking,113,microsoft/CNTK,615,0.9,0.014634146341463415,0.866388888888889,0.9266360779006401
Hybrid PCA + K-means ranking,115,NVlabs/instant-ngp,207,0.5,0.024154589371980676,0.29444444444444445,0.5231534112996471
Hybrid PCA + K-means ranking,129,ramitsurana/awesome-kubernetes,753,0.9,0.01195219123505976,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,131,kubeflow/kubeflow,157,0.6,0.03821656050955414,0.2750793650793651,0.46111430781719354
Hybrid PCA + K-means ranking,156,visenger/awesome-mlops,263,0.9,0.034220532319391636,0.89,0.933745776545611
Hybrid PCA + K-means ranking,163,DataTalksClub/machine-learning-zoomcamp,311,0.7,0.022508038585209004,0.5313095238095238,0.7264127302306637
Hybrid PCA + K-means ranking,175,diff-usion/Awesome-Diffusion-Models,157,0.6,0.03821656050955414,0.569047619047619,0.715550648768261
Hybrid PCA + K-means ranking,182,apple/turicreate,556,1.0,0.017985611510791366,1.0,1.0
Hybrid PCA + K-means ranking,197,autogluon/autogluon,1037,1.0,0.009643201542912247,1.0,1.0
Hybrid PCA + K-means ranking,198,timzhang642/3D-Machine-Learning,752,0.7,0.009308510638297872,0.5541666666666667,0.7381919257729245
Hybrid PCA + K-means ranking,210,huggingface/diffusers,392,0.6,0.015306122448979591,0.4716666666666667,0.6547216238913564
Hybrid PCA + K-means ranking,217,WZMIAOMIAO/deep-learning-for-image-processing,462,0.6,0.012987012987012988,0.45583333333333337,0.6581810421830975
Hybrid PCA + K-means ranking,218,junyanz/pytorch-CycleGAN-and-pix2pix,512,0.7,0.013671875,0.5880952380952381,0.7573821447149967
Hybrid PCA + K-means ranking,226,camel-ai/camel,270,0.7,0.025925925925925925,0.5000000000000001,0.6402900881481708
Hybrid PCA + K-means ranking,232,cmusatyalab/openface,914,0.9,0.009846827133479213,0.7571031746031747,0.8611375561264454
Hybrid PCA + K-means ranking,234,NVIDIA/DeepLearningExamples,789,0.9,0.011406844106463879,0.7071031746031746,0.7799082337019199
Hybrid PCA + K-means ranking,236,BlinkDL/RWKV-LM,528,1.0,0.01893939393939394,1.0,1.0
Hybrid PCA + K-means ranking,239,carla-simulator/carla,409,0.5,0.012224938875305624,0.4196428571428571,0.6117952373568122
Hybrid PCA + K-means ranking,240,mlfoundations/open_clip,530,0.8,0.01509433962264151,0.6377777777777778,0.7877736340270854
Hybrid PCA + K-means ranking,241,microsoft/LoRA,348,0.6,0.017241379310344827,0.375079365079365,0.6028078051365983
Hybrid PCA + K-means ranking,243,GeeeekExplorer/nano-vllm,550,1.0,0.01818181818181818,1.0,1.0
Hybrid PCA + K-means ranking,250,sapientinc/HRM,1113,0.9,0.008086253369272238,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,254,allenai/allennlp,704,1.0,0.014204545454545454,1.0,1.0
Hybrid PCA + K-means ranking,262,huggingface/text-generation-inference,490,0.8,0.0163265306122449,0.745436507936508,0.8512360941594274
Hybrid PCA + K-means ranking,265,Megvii-BaseDetection/YOLOX,452,0.8,0.017699115044247787,0.8,0.8701249883466593
Hybrid PCA + K-means ranking,274,microsoft/computervision-recipes,865,0.9,0.010404624277456647,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,287,hankcs/HanLP,395,1.0,0.02531645569620253,1.0,1.0
Hybrid PCA + K-means ranking,288,google/langextract,284,0.7,0.02464788732394366,0.6468253968253967,0.78180487222265
Hybrid PCA + K-means ranking,303,brightmart/nlp_chinese_corpus,53,0.5,0.09433962264150944,0.4714285714285714,0.6371523797895856
Hybrid PCA + K-means ranking,307,jessevig/bertviz,562,1.0,0.017793594306049824,1.0,1.0
Hybrid PCA + K-means ranking,308,brightmart/text_classification,61,0.5,0.08196721311475409,0.24285714285714288,0.44006674047819433
Hybrid PCA + K-means ranking,316,deeppavlov/DeepPavlov,814,1.0,0.012285012285012284,1.0,1.0
Hybrid PCA + K-means ranking,322,NLPchina/ansj_seg,281,0.5,0.017793594306049824,0.32666666666666666,0.5483327772244702
Hybrid PCA + K-means ranking,326,haifengl/smile,766,1.0,0.013054830287206266,1.0,1.0
Hybrid PCA + K-means ranking,328,aisingapore/TagUI,576,0.8,0.013888888888888888,0.8,0.8701249883466593
Hybrid PCA + K-means ranking,336,adbar/trafilatura,130,0.7,0.05384615384615385,0.4563095238095237,0.6659485553357843
Hybrid PCA + K-means ranking,338,vi3k6i5/flashtext,281,1.0,0.03558718861209965,1.0,1.0
Hybrid PCA + K-means ranking,339,lonePatient/awesome-pretrained-chinese-nlp-models,253,1.0,0.039525691699604744,1.0,1.0
Hybrid PCA + K-means ranking,351,yanshengjia/ml-road,997,1.0,0.010030090270812437,1.0,1.0
Hybrid PCA + K-means ranking,358,LLMBook-zh/LLMBook-zh.github.io,487,0.9,0.018480492813141684,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,359,CLUEbenchmark/CLUEDatasetSearch,281,0.6,0.021352313167259787,0.46499999999999997,0.6520881886359191
Hybrid PCA + K-means ranking,360,mosaicml/llm-foundry,531,0.6,0.011299435028248588,0.513095238095238,0.6901935063354876
Hybrid PCA + K-means ranking,367,dalinvip/Awesome-ChatGPT,421,0.9,0.021377672209026127,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,370,SylphAI-Inc/AdalFlow,701,1.0,0.014265335235378032,1.0,1.0
Hybrid PCA + K-means ranking,388,ownthink/Jiagu,281,1.0,0.03558718861209965,1.0,1.0
Hybrid PCA + K-means ranking,393,datawhalechina/learn-nlp-with-transformers,54,0.7,0.12962962962962962,0.5833333333333333,0.7503359712972109
Hybrid PCA + K-means ranking,398,kzbkzb/Python-AI,240,0.3,0.0125,0.13333333333333333,0.28323251649726616
Hybrid PCA + K-means ranking,399,guillaume-be/rust-bert,592,0.9,0.015202702702702704,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,403,bigscience-workshop/promptsource,220,0.9,0.04090909090909091,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,404,endymecy/awesome-deeplearning-resources,268,0.9,0.033582089552238806,0.89,0.933745776545611
Hybrid PCA + K-means ranking,413,eugeneyan/ml-surveys,709,1.0,0.014104372355430184,1.0,1.0
Hybrid PCA + K-means ranking,420,huggingface/setfit,281,0.8,0.028469750889679714,0.716547619047619,0.8389574121760602
Hybrid PCA + K-means ranking,423,blmoistawinde/HarvestText,281,0.9,0.03202846975088968,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,425,km1994/NLP-Interview-Notes,54,0.5,0.09259259259259259,0.35500000000000004,0.5072380780124418
Hybrid PCA + K-means ranking,437,HarderThenHarder/transformers_tasks,61,0.2,0.03278688524590164,0.05,0.16421958630632802
Hybrid PCA + K-means ranking,443,facebookresearch/large_concept_model,843,0.6,0.0071174377224199285,0.5091666666666667,0.6898286563534621
Hybrid PCA + K-means ranking,448,NLP-LOVE/Introduction-NLP,178,0.9,0.05056179775280899,0.866388888888889,0.9266360779006401
Hybrid PCA + K-means ranking,450,crownpku/Information-Extraction-Chinese,281,0.7,0.02491103202846975,0.6468253968253967,0.78180487222265
Hybrid PCA + K-means ranking,452,lucidrains/vit-pytorch,105,0.2,0.01904761904761905,0.12,0.28371255449703187
Hybrid PCA + K-means ranking,454,MaaAssistantArknights/MaaAssistantArknights,346,0.6,0.017341040462427744,0.549047619047619,0.7059054020403313
Hybrid PCA + K-means ranking,466,dusty-nv/jetson-inference,686,0.7,0.01020408163265306,0.4708333333333334,0.6281460426238844
Hybrid PCA + K-means ranking,474,hybridgroup/gocv,94,0.7,0.07446808510638298,0.6242063492063492,0.772837825180752
Hybrid PCA + K-means ranking,476,EutropicAI/Final2x,127,0.0,0.0,0.0,0.0
